tmdb_id,release_year,overview
2054.0,1995,"Als sich der junge Komponist Glenn Holland Anfang der sechziger Jahre für eine Stelle als Musiklehrer an einer Highschool bewirbt, träumt er noch davon, eine große Symphonie zu komponieren. Den Lehrerjob nimmt er nur aus finanziellen Gründen an. Doch bald schon entwickelt sich aus dem Übergangsjob eine Passion. Eine Leidenschaft, die anfangs in keinem Verhältnis zu dem Musikverständnis seiner Schüler steht. Schritt für Schritt bringt er ihnen die Schönheit der Musik nahe und erweist sich als pädagogisches Naturtalent. Doch all die Jahre hat er seine Symphonie nie aus den Augen verloren..."
10607.0,1996,"Komödie von den Machern der Scary-Movie-Reihe, die Ghettofilme aus den 90ern parodiert. So sind der Originaltitel und die Hauptcharaktere z.B. eine Anspielung auf den Film Menace II Society. Ashtrey hat ein Date mit der falschen Frau gehabt, denn deren Ex-Freund hetzt ihm seine Gang auf den Hals."
19760.0,1996,"Frank O'Brian ist eigentlich Stuckateur. Seine Teilzeitstelle erlaubt es ihm, den Rest seiner Arbeitskraft als Gelegenheitsdieb einzusetzen - für einfache Jobs wie zum Beispiel diesen: Franks flachhirniger Cousin gibt ihm den Auftrag, eben mal ein wertvolles Gemälde zu klauen und an einen Kunden zu liefern, der in der Millionärsiedlung auf einer Insel vor der neuenglischen Küste im Nordosten der USA wohnt. Roz bezeichnet sich zwar derzeit noch als Franks Freundin, doch sie hat die Nase gestrichen voll von derartigen ""Aufträgen""; sie träumt von einem bürgerlichen Leben, in dem die Gesetze befolgt, nicht übertreten werden: Frank muss schwören, dass dies sein absolut letzter Bruch sein wird. Die beiden nisten sich in einem luxuriösen, unbewohnten Strandhaus auf der exklusiven Insel ein, ohne zu ahnen, dass die Verfolger ihnen hart auf den Fersen sind ..."
9536.0,1996,"Für Bud und Doyle liegt die nächste Müllhalde nie weiter entfernt als der Boden ihres Apartments. Als ihre umweltbewussten Freundinnen wegen dem Schmutz auf den Putz hauen, stellt das dusselige Duo schnell klar, dass Müll reden immer noch mehr Spaß macht als Müll wegräumen. Doch ihre schöne, verdreckte Welt ändert sich von Grund auf, als die beiden zufällig im Bio-Dome eingeschlossen werden. In der hermetisch abgeriegelten Biosphären-Kuppel, unter deren Dach es weder Fast Food noch Kabelfernsehen gibt, soll ein wissenschaftliches Langzeitexperiment ablaufen. Können sich Bud und Doyle an ihren neuen Lebensraum anpassen oder bedeutet ihre bloße Anwesenheit im Bio-Dome Vernichtung - für sie selbst, das Projekt oder gar für den ganzen Planeten?"
11525.0,1996,"Das Computergenie Jobe, auch der Rasenmäher-Mann genannt,  droht die Herrschaft über alle Computer-Netzwerke der Welt an sich zu reißen. Nur Benjamin Trace kann ihn aufhalten - in einem gnadenlosen Kampf im Cyberspace."
4482.0,1995,"Laurent und seine spanische Gattin Loli führen ein Bilderbuchleben in der Nähe von Avignons. Doch eines Tages verliebt sich Loli in die lesbische Marijo. Laurent, der nie monogam gelebt hat, muss daraufhin eine Ménage à trois eingehen."
10634.0,1995,"Der 22-jährige Craig James ist gerade als Schuhverkäufer gefeuert worden und seine Eltern wollen ihn deshalb an die Luft setzen. Craig ist total in Debbie, die hübsche Fitness-Trainerin, verknallt. Er hat nur ein Problem: Seine krankhaft eifersüchtige Freundin Joi. Aber es gibt Schlimmeres: sein bester Freund Smokey hat einen Dope-Deal versägt und steckt nun ziemlich in der Patsche. Für Craig wird das ein heißer Freitag - vor Sonnenuntergang muss er Smokey helfen, einen Job zu finden, Joi entkommen, Debbie erobern und zu allem Überfluss eine Auseinandersetzung mit dem mächtigen Muskelprotz Deebo überleben."
755.0,1996,"Richard Gecko ist ein Psychopath, sein Bruder Seth ein eiskalter Verbrecher. Richard befreit Seth aus dem Gefängnis, sie rauben eine Bank aus und hinterlassen eine Spur aus Blut und Verwüstung. Auf ihrer Flucht entführen sie schließlich einen ehemaligen Baptisten-Prediger, der sein Amt nach dem Tod seiner Frau aufgegeben hat und nun mit seinen beiden Kindern von Ort zu Ort zieht. Richard verspricht ihm, ihn und seine Kinder freizulassen, wenn dieser sie nach Mexiko schmuggelt. Und eigentlich möchte Richard dieses Versprechen sogar einhalten, gäbe es da nicht das Titty Twister, eine Bar auf der anderen Seite der Grenze, in der sich Richard eigentlich nur mit mexikanischen Gangstern treffen will, um mit ihnen ein Geschäft zu machen. Leider wird das Titty Twister von einer Horde blutrünstiger Vampire geleitet, die ihre Gäste, inklusive Gangster und Prediger, einschließen, um sich an ihnen zu laben"
11859.0,1995,"Kate McQueen ist Scheidungsanwältin in Miami. Sie kommt einer Gangstertruppe ehemaliger KGB-Agenten in die Quere und wird nach 2 versuchten Anschlägen auf ihr Leben unter Polizeischutz gestellt. Max Kirkpatrick hat die Aufgabe, die hübsche Frau in Sicherheit zu bringen. Beide flüchten, werden aber immer wieder von den Verbrechern gestellt. Doch wer genau steckt hinter den Anschlägen? Rita Max' Cousine ist Polizistin und hilft ihm bei den Ermittlungen - bis sie zusammen mit vielen anderen Kollegen und Freunden ermordet wird. Kate und Max kommen sich auf ihrer Flucht immer näher, aber sie werden die Verfolger einfach nicht los. Als Kate entführt wird ist klar: Jetzt muss Max in die Offensive gehen."
28387.0,1995,
48750.0,1995,"Betont respektlose, dabei dem Geist der Vorlage verwandte erneute Verfilmung des Klassikers von Victor Hugo, die zur Jahrhundertwende beginnt, einen Großteil der Handlung ins Frankreich zur Zeit der deutschen Besatzung verlegt und ihren Held als Box-Champion sein Leben fristen lässt. In einem atemberaubenden Wechsel von Zeit- und Realitätsebenen entwickelt sich ein faszinierender Film, der zu einem überzeugenden Ganzen verschmilzt."
20927.0,1996,"Lisa Walker ist ein klassischer Workaholic. Die Beziehung zu ihrem Freund Danny ist einfach nur zweckmäßig, Freizeit ist ein Fremdwort und wer braucht schon Freunde - die stehlen einem bloß die Zeit! Als ihr Adoptivvater plötzlich stirbt, bricht die ganze Scheinwelt über Lisa zusammen und sie kämpft verbittert gegen die aufkommende Einsamkeit in ihrem Herzen. Doch dann begegnet sie dem Mann ihres Lebens. Er will ihr eine andere Welt zeigen: eine leuchtende, duftende, wunderbare Welt - Kraft seiner Liebe gelingt es Lewis Farrell Lisas Leben einen neuen Sinn zu geben."
36929.0,1996,"Nach zehn Jahren kehrt der Schriftsteller David zusammen mit Sohn Ben in seine Heimatstadt zurück, um an der Highschool zu unterrichten. Er trifft dort auf den Lehrer Mr. Bigger - einst sein Schulkamerad und ewiger Peiniger. Der frühere Krieg zwischen beiden flammt erneut auf: Es kommt zu schlimmen Streichen und kindischen Kämpfen - bis die Söhne der beiden Rivalen eingreifen und den beiden Streithähnen zeigen, wie man solch einen Konflikt mit Anstand löst."
9102.0,1995,"Auf einem anderen Planeten haben wissenschaftler eine neue Waffe entwickelt. Es handelt sich um kleine Roboter mit scharfen Klingen und einem lauten Organ, die sich vermehren können: The Screamers. Diese haben im Laufe der Zeit eine eigene Intelligenz erworben und stellen nun die größte Bedrohung für die Menschheit dar."
124626.0,1995,
27526.0,1995,"Fünf Jahre nachdem John Booth die Tochter von Freddy und Mary Gale in betrunkenem Zustand überfahren hat, wird er aus dem Gefängnis entlassen. Seit dem Tod der Tochter Emily ist die Ehe von Freddy und Mary zerrüttet, auch das Verhältnis zwischen Freddy und den Söhnen der Familie ist gestört. Freddy plant bereits seit Jahren die Rache an Booth. Während Booth ahnungslos zu seinen Eltern zurückkehrt, weiht Freddy seine Frau in sein Vorhaben ein, diese jedoch hat für seine Rachepläne kein Verständnis."
9623.0,1996,"Annie Laird ist Künstlerin und hat einen zwölfjährigen Sohn, den sie ohne Vater großzieht. Ihr Leben verändert sich dramatisch, als sie zur Geschworenen berufen wird. Von nun an nimmt sie am Prozess gegen den Mafiaboss Boffano teil. Der will mit allen Mitteln verhindern, eingeknastet zu werden, und bedient sich dazu der ihm vertrauten Methoden. Er hetzt einen Killer auf Annie, der sich nur ""Der Lehrer"" nennt und sie gewaltig unter Druck setzt. Ihr Sohn wird sterben, wenn sie die anderen Geschworenen nicht überzeugen kann, für ""nicht schuldig"" zu plädieren. Annie sieht sich zunehmendem Psychoterror ausgesetzt und begreift schnell, dass dem ""Lehrer"" an einem Menschenleben mehr oder weniger nichts liegt. Wird sie einem Mafiosi zur Freiheit verhelfen, um ihren Sohn zu retten?"
46785.0,1995,
400.0,1995,"Der 'Heilige Jimmy' hat seine Gangster-Karriere eigentlich beendet. Nun will aber der alternde Pate, den alle nur 'Der Mann mit dem Plan' nennen, ausgerechnet ihn um eine kleine Familienangelegenheit zu klären. Jimmy will auf Nummer sicher gehen und holt sich die Hilfe seiner alten Crew... Doch der Plan geht nicht auf."
880.0,1995,"Antonias Welt erzählt die Lebensgeschichte von Antonia und ihren - weiblichen - Vorfahren. Eine ungewöhnliche Familiensaga, eine matriarchale Utopie in unserer Zeit, erzählt mit einer wunderbaren Leichtigkeit, voller Witz und Melancholie. Ein Film über starke Frauen, Liebe und Toleranz, Lebenslust und Menschlichkeit."
146599.0,1996,
8447.0,1995,"Im Jahr 1858 kehrt der mittellose Naturforscher William Adamson vom Amazonas in seine englische Heimat zurück und findet Unterschlupf im Herrenhaus eines Reverends, dessen Insektensammlung er aufarbeitet. Er verliebt sich in die Tochter des Hauses und beide heiraten. Doch die Standesunterschiede belasten ihre Beziehung."
10534.0,1996,"Zwölf Halbwüchsige werden von ihren Eltern für ein Jahr auf dem Zweimaster ""Albatross"" eingeschifft. Unter den harten Bedingungen an Bord und geführt von dem erfahrenen Skipper Christopher Sheldon, sollen sie zu gestandenen Männern geformt werden. Nach anfänglichen Reibereien raufen sich die verwöhnten Jungen tatsächlich zu einer verschworenen Gemeinschaft zusammmen. Doch auf der Rückreise aus der Karibik gerät das Schulschiff unvermutet in einen schweren Sturm, der die ""Albatross"" zum Sinken bringt..."
17414.0,1996,"Das Majestic Hotel in New York. Hort der Eleganz, des Luxus und der Damen und Herren von Welt. In diese Idylle checkt ein Mann mit einem Schrankkoffer ein. Inhalt des Gepäckstücks: Dunston, ein Orang-Utan. Dunston ist von seinem Herren abgerichtet worden, reichen Damen den Schmuck zu klauen. Doch er hat von seinem fiesen Chef die Schnauze gestrichen voll und büxt aus. Dabei macht Dunston die Bekanntschaft von Kyle und Brian, den Söhnen des Direktors, die wie er nichts als Streiche im Sinn haben. Mit ihm mischen sie den verstaubten Laden so richtig auf. Ein Affe ist das Letzte, was Direktor Grant im Augenblick braucht - ist er doch mitten in den Vorbereitungen für den Crystal-Ball - dem gesellschaftlichen Ereignis des Jahres. Er heuert einen Tierfänger an, um sich Dunston vom Hals zu schaffen."
13997.0,1996,"Mike Donnelly ist liebenswert und überaus lebhaft - er ist das leibhaftige Chaos. Er läßt keine Gelegenheit ungenutzt, um seinem großen Bruder Al Stimmen für die Wahl zum Gouverneur des Staates Washington zu beschaffen. Ein gut gemeintes Unterfangen mit eher ruinösen Folgen, denn Mikes Überzeugungsversuche enden durchweg in einem peinlichen Disaster. Um den Schaden in Grenzen zu halten, erklärt sich Wahlberater Steve Dodds bereit, das schwarze Schaf der Familie zu hüten. Was er auch umgehend bereut! Denn irgendwie findet Mike heraus, daß der amtierende Gouverneur ein mieser Betrüger ist und setzt fortan sein Panik-Talent für eine gezielte Vernichtungskampagne ein."
2086.0,1995,"Gene Watson kommt zuhause in L.A. an, nachdem er mit seiner kleinen Tochter an der Beerdigung seiner Ex-Frau teilgenommen hat. Am Flughafen wird seine Tochter entführt und Watson bekommt eine Waffe und ein Foto zugespielt, mit dem Auftrag, den Mann auf dem Bild innerhalb einer Stunde und 15 Minuten zu töten, sonst wird er sein Kind nie wieder sehen…"
9095.0,1996,"Mary Reilly ist Dr. Jekylls treu ergebenes Hausmädchen. Nach einer Kindheit voller Quälereien durch ihren brutalen Vater glaubt sie, in Dr.Jekylls Haushalt eine sichere Zuflucht gefunden zu haben. Doch als ihr Wohltäter einen gewissen Mr. Hyde als Assistenten aufnimmt, ziehen schreckliche Ereignisse einen immer engeren Kreis um Mary. Sie ahnt die wahre Identität des brutalen und bösartigen Mr. Hyde, kann aber ihren Dienstherrn nicht an die Polizei verraten..."
12158.0,1995,"Nachdem ihr Versteck im Bermuda-Dreieck aufflog, wurden die dort lebenden Vampire ausgerottet. Nur einer überlebte: Maximilian. Per Schiff begibt er sich nach New York, um den letzten noch lebenden Stammesnachfahren zu finden. Als Assistenten engagiert der Fürst der Dunkelheit einen ausgeflippten Kriminellen. Bald stossen sie auf die Gesuchte: Polizistin Rita ahnt jedoch nicht, daß sie halb Mensch, halb Vampir ist - und daß Maximilian sie zur Vollblut-Untoten machen will, damit sie seine Kinder austrägt."
9283.0,1996,"Mehrere Jahre nach dem Schulabschluss treffen sie Freunde Tommy Rowland, Willie Conway, Paul Kirkwood, Andera  und Darian Smalls bei einem Klassentreffen in ihrer Heimatstadt Knights Ridge wieder. Zu Schulzeiten lag die Zukunft wie ein offenes Feld vor Ihnen, das sie nur noch bestellen mussten, jetzt haben sich Ängste und Sorgen in die vormals optimistische Stimmung gedrängt. Die ehemaligen Jugendfreunde stehen an der Schwelle zu wichtigen Entscheidungen, die ihr Leben bestimmen werden. So fragt sich der als Musiker arbeitende Conway, ob er die Anwältin Tracy Stover heiraten soll. Auch seine Freunde müssen sich überlegen, wie es auf privatem Gebiet weitergeht. Alte Emotionen kommen während des Treffens wieder hoch und führen zu Konflikten, da sie mit bestehenden Beziehungen kollidieren."
9208.0,1996,"Vic Deakins und Riley Halemachen mit einem B-3-Stealth-Bomber, der zwei Atombomben an Bord hat, einen Übungsflug. Doch Deakins spielt mit falschen Karten. Er bringt die Waffen in seine Gewalt und erpresst die Regierung mit der Drohung, Millionen Menschenleben mittels eines nuklearen Supergaus zu vernichten. Aus den Freunden sind Feinde geworden. Zu Wasser, zu Lande, in der Luft, in Flugzeugen und auf einer dahinrasenden Eisenbahn kommt es zu einem gnadenlosen Gefecht..."
40154.0,1995,
406.0,1995,"In den tristen Sozialbausiedlungen der Pariser Vororte brechen Unruhen aus, nachdem ein 16-jähriger Araber von der Polizei fast zu Tode geprügelt wurde. Nach einer Nacht voller Gewalt zwischen Jugendlichen und der Polizei herrscht Ausnahmezustand. Getrieben von Hass gegen das System stehen die Freunde Hubert, Saïd und Vinz an vorderster Front, an einem Tag, der ihr Leben verändern wird."
63076.0,1995,
11062.0,1996,"Schießerei in New York: Ein Drogendealer und ein Polizist in Zivil sterben, ein Querschläger tötet einen sechsjährigen farbigen Jungen. Alltag – aber nicht für Bürgermeister John Pappas. Er will seine Stadt säubern von diesem Sumpf aus Verbrechen und Terror. Sein ihm treu ergebener Stellvertreter Kevin untersucht die Hintergründe – und stößt in ein Wespennest! Bestechung und Korruption auf höchster Ebene. Ein Tatzeuge wird ermordet, ein hochrangiger Richter jagt sich eine Kugel in den Kopf. Kevin ist in Lebensgefahr, denn er ahnt, wer der Drahtzieher in diesem Spiel um die Macht ist. Er steht ihm nahe, sehr nahe ..."
13685.0,1996,"Der Film handelt von den drei Möchtegern-Kriminellen Anthony, Dignan und Bob. Zu Beginn des Films wird Anthony, der Patient in einer psychiatrischen Klinik ist, von seinem Schulfreund Dignan besucht. Obwohl es Anthony jederzeit freisteht, die Klinik zu verlassen, in die er sich freiwillig hatte einweisen lassen, organisiert Dignan eine dramatische Flucht.  Im Gegensatz zum eher nachdenklichen Anthony ist Dignan voller Tatendrang; er präsentiert Anthony ausgearbeitete Tagespläne zur Ausgestaltung seines neuen Lebens und drückt immer wieder seine Begeisterung für die Tatkraft und Lebensweisheit eines gewissen Mr. Henry aus, mit dem er Anthony unbedingt bekanntmachen will. Dignans ""Self Improvement""-Pläne haben das Ziel, die Beiden im organisierten Verbrechen zu etablieren."
47475.0,1996,"Ausgerechnet am Valentinstag lernt Martha, die ein unglücklicher Single ist, den charmanten Whitman kennen. Sie kann ihr Glück, endlich den Mann fürs Leben gefunden zu haben, kaum fassen, und auch ihre Eltern sind begeistert vom Schwiegersohn in spe. Doch schon bald entpuppt sich der Traumtyp als merkwürdige Nervensäge und Martha hat die Nase voll von der trauten Zweisamkeit. Als dann auch noch die eifersüchtige Exfreundin auftaucht, ist eines klar: Sie muß Whitman so schnell wie möglich wieder loswerden. Doch das ist gar nicht so einfach, denn der läßt sich so einiges einfallen, um Martha zurückerobern."
2045.0,1996,"Der gewaltsame Tod seiner Ehefrau läßt den Pathologen Dr. David Krane nicht los. Man hält ihn für den vermeintlichen Mörder, da er sturzbetrunken am Tatort aufgefunden wurde. Der Mordanklage entgeht er nur aufgrund eines polizeilichen Formfehlers. Der schmerzhafte Verlust seiner Frau, die mysteriösen Umstände ihres Todes und sein totaler Blackout, die Mordnacht betreffend, bringen Kane an den Rand des Wahnsinns. Als er die Wissenschaftlerin Dr. Martha Briggs kennenlernt, eröffnet sich ihm plötzlich ein Weg, wie er die Ereignisse der Mordnacht aufklären könnte: Dr. Briggs arbeitet an einem Serum, das es ermöglicht, die Erinnerungen eines Menschen auf einen anderen zu übertragen. Krane stiehlt das wissenschaftlich noch nicht ausgereifte Serum, um an die Erinnerungen seiner Frau zu kommen und so herauszufinden, wer der Mörder ist... damit beginnt ein mörderisches Experiment."
9614.0,1996,"Eigentlich träumt Happy Gilmore davon, professioneller Eishockey-Spieler zu werden. Bis er feststellt, daß sein Schlag den Puck erstaunliche 400 Yards weit feuert. Als seine Großmutter ihr Heim verliert, beschließt Happy sein Talent bei einem professionellen Golfturnier einzusetzen, um mit dem Preis-Geld das Haus zurückzukaufen. Seine gewaltige Schlagkraft, sein außergewöhnliches Temperament und seine irren Showeinlagen machen ihn im Handumdrehen zum Medien-Star. Wo immer Happy erscheint sind die Massen begeistert und die Fernsehkameras nicht weit. Sehr zum Ärger des Turnier-Favoriten , der deshalb seine eigenen Pläne für den Golf-Chaoten Happy schmiedet. So kommt, was kommen muss: ein wilder, urkomischer Schlagabtausch auf dem Golfplatz."
688.0,1995,"Nach dem Tod von Francesca Johnson finden deren Kinder in den Tagebüchern ihrer Mutter den Grund für Francescas Wunsch, eingeäschert von der Roseman Bridge verstreut zu werden. In den 1960er Jahren ist die 40-jährige Farmersfrau Francesca allein zu Hause, weil ihr Mann und die Kinder für ein paar Tage zu einer Landwirtschaftsausstellung gereist sind. Zufällig lernt sie den Fotografen Robert Kincaid kennen, der in der Gegend die überdachten Holzbrücken für ein Magazin fotografiert. Francesca und Robert kommen sich rasch näher und verabreden sich für ein weiteres Treffen. Zwischen den beiden entwickeln sich Gefühle, die Francesca in einen Konflikt führen. Soll sie bei ihrem Mann und den Kindern bleiben oder der aufregenden Beziehung zu dem Fotografen eine Chance geben?"
11907.0,1994,"Fanny Fink ist knapp 30 und hat das Single-Dasein satt. Ein Mann muss her. Aufgeschlossen für Okkultes und Übersinnliches freundet sie sich mit ihrem Nachbarn an, einem geheimnisvollen, afrikanischen Voodoo-Zauberer. Dieser prophezeit ihr eines Abends einen gutaussehenden, vermögenden Mann - das Glück scheint perfekt. Doch Fanny erkennt auf ihrem Eroberungsfeldzug, dass Freundschaft und Liebe nichts mit Zauberei zu tun"
10874.0,1996,"Leinen los für ein Piraten-Abenteuer der besonderen Art: Ein geheimnisvoller alter Mann schenkt dem Waisenjungen Jim Hawkins eine mysteriöse Schatzkarte. Zusammen mit seinen abenteuerlustigen Freunden Gonzo und Rizzo heuert Jim auf dem Schiff des Respekt einflößenden Kapitän Smollet an, um den sagenumwobenen Piratenschatz zu suchen. Zur Mannschaft gehört jedoch auch der berüchtigte Pirat Long John Sliver mit seinen Leuten. Als Sliver von der Karte erfährt, schmiedet er einen Plan, um selbst an den Goldschatz zu gelangen. Auf der Insel angekommen, entführt er Jim mitsamt der Schatzkarte. Der einzige, der Jim und den Schatz retten kann, ist der mutige Kapitän Smollet. Doch der gerät in große Schwierigkeiten, als er der Insel-Königin der Warzenschweine Benjamina Gunn begegnet. Und der Kampf um den Schatz hat begonnen ..."
89333.0,1995,"Dokumentation über die Welt des Modebusiness und der Laufstege. Einige der bestbezahlten Models der Branche kommen zu Wort, im Mittelpunkt das Topmodel Christy Turlington. Von den renommiertesten Designern hochgeschätzt, ist Christy Turlington eines der begehrtesten und bestbezahlten Supermodels der Welt. Nachdem sie und ihre Kollegin Naomi Campbell in Mailand die neuesten Kollektionen von Gianni Versace und Giorgio Armani präsentiert haben, reist sie nach Paris. Dort trifft Turlington unter anderem auf Stars wie Sharon Stone und Jaye Davidson. Anschließend fliegt sie nach New York, wo sie ein längeres Gespräch mit dem jungen Modemacher Isaac Mizrahi führt."
197.0,1995,"Ende des 13. Jahrhunderts ermorden britische Besatzer die geliebte Frau des in Schottland lebenden William Wallace. Von dieser Tat aufgestachelt und blind vor Rache, mobilisiert er seine schottischen Landleute für einen Feldzug gegen die übermächtigen Engländer. Trotz ihrer nicht nur zahlenmäßigen Unterlegenheit schafft man das Unfassbare und besiegt die Armee des britischen Königs. Nach dem Sieg stehen jedoch nicht alle Schotten hinter Wallace und verraten ihren Freiheitskämpfer."
103.0,1976,"Travis Bickle ist ein Außenseiter. Nicht zuletzt durch seinen Beruf als Taxifahrer lernt der Vietnamveteran die Gesellschaft zu hassen. Die Leere und Kälte, die von den Menschen um ihn herum auszugehen scheint, bringen ihn dazu sich Waffen zu besorgen und für den Kampf gegen den Rest der Welt zu wappnen. Beinahe per Zufall wählt er eine junge Prostituierte aus und nimmt sich ihrer an. Sein Ziel ist es, sie aus ihren Leiden zu befreien. Als er schließlich merkt, dass sie nichteinmal zu realisieren scheint unter welchen Umständen sie lebt, läuft er Amok..."
33542.0,1995,"Hongkong-Cop Keung ist nach New York gekommen, um seinem Onkel Bill dabei zu helfen, dessen Supermarkt zu Geld zu machen. In der hübschen Elaine ist auch schon bald eine Käuferin gefunden. Ganz Gentleman bietet er der Dame seine Hilfe für die Anfangsphase an - und die wird auch dringend benötigt. Denn schon wenig später wollen böse Rocker von der neuen Besitzerin Schutzgeld erpressen. Doch die Gang ist nicht die einzige Bedrohung: Auch eine mafiöse Gangstertruppe hat Keung ins Visier genommen."
43566.0,1996,"Carolyn und Ben Ryan führen mit ihren beiden Kindern ein harmonisches Familienleben in einer idyllischen Kleinstadt. Doch dies ändert sich schlagartig, als die Freundin ihres Sohnes Jacob tot aufgefunden wird und Jacob plötzlich spurlos verschwindet. Für die Einwohner gibt es keinen Zweifel daran, dass er der Mörder ist. Als Vater Ben Ryan belastendes Beweismaterial findet und vernichtet, kommen auch den Eltern ernsthafte Zweifel an der Unschuld ihres Kindes. Die Lage spitzt sich dramatisch zu, als Jacob gefunden und verhaftet wird. Er war der letzte, der die Tote lebend gesehen hat, aber er schweigt. Doch Ben und Carolyn kämpfen mit allen Mitteln für ihren Sohn - gegen eine Stadt, die Jacob bereits verurteilt hat."
51352.0,1995,
16934.0,1995,"Eine skurrile Komödie mit schwärzestem Humor. Graham träumt davon, ein berühmter Toxikologe zu werden. Doch dazu muß er seine selbstgemischten Gifte testen - und geeignete Testpersonen finden. Was läge also für den jungen Mann näher, als seine tödlichen Mixturen an denen auszuprobieren, die ihm am nächsten sind, ihn aber am wenigsten verstehen: an seiner Familie und seinen Freunden?"
10324.0,1996,"Lucy und ihr Jugendfreund Joe werden bald 30 und sind Singles. Eigentlich kein Problem, doch vor Jahren schworen sie sich, sich von der Brooklyn Bridge zu stürzen, träfe diese Konstellation ein."
78406.0,1995,
32119.0,1994,"In den siebziger Jahren hat Bruder Peter Lavin (Henry Czerny) die Knaben seines kirchlichen Waisenhauses missbraucht. Erst 15 Jahre später kommt der Fall vor Gericht. Doch Lavin, inzwischen selbst Vater, behät die Kontrolle... Der meisterliche Zweiteiler überrascht im zweiten Teil auch mit einem faszinierenden Psychogramm des Täters.  Teil 1 'Schrei nach Hilfe': In dem Waisenhaus St. Vincent erziehen die Glaubensbrüder die Kinder mit brutaler Strenge. Aber die meisten Jugendlichen schweigen darüber - bis eines Nachts der kleine Kevin Reevey wegläuft. Er wurde von Bruder Lavin sexuell mißbraucht. Doch die Polizei glaubt ihm nicht. Schließlich bringt auch Hausmeister Finn weitere Mißhandlungen zur Anzeige - wieder weigern sich die Behörden einzuschreiten."
11066.0,1992,"Marcus Graham ist ein erfolgreicher Werbestratege, der – was Frauen betrifft – keine Gelegenheit auslässt. Als er jedoch plötzlich mit Jaqueline eine neue Chefin vorgesetzt bekommt, wendet sich das Blatt: Er verliebt sich in sie, doch jetzt ist er das schnell vergessene Betthäschen. Zum Glück gibt es da noch die Assistentin Angela."
11104.0,1994,"„Chungking Express“ besteht aus zwei Teilen, die nur über einen Schnellimbiss miteinander verbunden sind, in dem zwei der Figuren essen. Dazu gehört der Polizist 223, der mit der Trennung von seiner Freundin zurechtkommen muss. Einen Monat will er auf sie warten. Als die Zeit um ist, ohne dass sich die Frau gemeldet hat, beschließt Polizist 223, eine neue Beziehung zu beginnen. Dabei trifft er auf eine Frau, die gerade daran gescheitert ist, ein Drogengeschäft mithilfe einiger Inder abzuwickeln. Die andere Figur ist Polizist 663, der seit der Trennung von seiner Freundin ein einsames Dasein fristet, ohne zu bemerken, dass die im Imbiss arbeitende Faye in ihn verliebt ist"
2074.0,1996,"Mel Coplin ist glücklich verheirateter Vater eines kleinen Sohnes und ist dennoch unzufrieden. Da er ein Adoptivkind ist, glaubt er, die Ursache für seine Krise darin erkannt zu haben, daß er seine leiblichen Eltern nicht kennt. Zusammen mit seiner Frau Nancy und der verführerischen Soziologiestudentin Tina Kalb macht er sich auf die Suche nach ihnen. Falsche Fährten sowie aufkommende Rivalitäten zwischen den beiden Frauen lassen den Trip jedoch zunehmend zum Alptraum werden."
27793.0,1994,"An Bastians neuer Schule regiert die Jugendbande „Nasties"", die ihn gleich am ersten Schultag als neues Opfer ausgewählt hat. Als ihn die Bande eines Tages verfolgt, flüchtet Bastian in die Schulbibliothek. Dort trifft er nicht nur erneut auf den Bibliothekar Herrn Kureander, sondern findet auch das Buch „Die unendliche Geschichte"" wieder. Um den „Nasties"" zu entkommen, wünscht er sich ins Reich Phantasien. Da er jedoch das Buch zurücklässt, fällt dieses in die Hände der ""Nasties"" und Phantasiens Zukunft gerät in größte Gefahr. Das Schicksal des Märchenreichs scheint besiegelt, doch Bastian will nicht aufgeben: Gemeinsam mit seinem Freund Fuchur, dem Gnom-Ehepaar Engywuck und Urgl, Borkentroll und Felsenheißer Junior macht er sich auf den Weg, um das Buch „Die unendliche Geschichte"" aus dem Besitz der fiesen Jugendbande zu retten."
290157.0,1995,
110972.0,1996,
11863.0,1995,"Der in San Francisco lebende Staatsanwalt David Corelli besucht eine Party bei seinen Freunden Trina Gavin und Matt Gavin, als er gerufen wird. Er soll einen Mord an einem Multimillionär aufklären. In seinem Panzerschrank findet er Fotos des Gouverneurs von Kalifornien in intimen Situationen.  Bald kommt Corelli auf die Spur eines Callgirlrings, eine der Frauen trägt das Pseudonym Jade."
9101.0,1996,"Was passiert, wenn ein vertrottelter U-Boot-Captain, eine noch dümmere Mannschaft und ein museumsreifer Kahn zusammentreffen? Diese explosive Mischung sorgt für das schrägste und abgefahrenste Abenteuer der Navy-Geschichte. Lt. Thomas Dodge, der die Intelligenz eines Rollmopses besitzt, erhält von Admiral Graham das Kommando über ein U-Boot, mit dem er wichtige US-Militärhäfen einnehmen soll, ohne dass die eigene Flotte es bemerkt. Dodge ahnt nicht, dass Graham diese Mission nur plant, um die Angriffe medienwirksam mit modernen Schiffen zu stoppen. Er erhält eine Crew, die aus den unfähigsten Marines besteht, die in der Navy herumdümpeln und sein Gefährt ähnelt einer verrosteten Sardinenbüchse. Somit sind alle Voraussetzungen erfüllt, diese Operation zur ""Mission Rohrkrepierer"" werden zu lassen."
5757.0,1995,
